zip_code,year,population
01245,2013,726
01245,2012,821
01245,2011,833
01245,2010,985
01247,2016,15725
01247,2015,15737
01247,2014,15859
01247,2013,16025
01247,2012,16160
01247,2011,16213
01247,2010,16087
01253,2016,734
01253,2015,708
01253,2014,683
01253,2013,742
01253,2012,623
01253,2011,584
01253,2010,731
01254,2016,985
01254,2015,954
01254,2014,1043
01254,2013,997
01254,2012,1120
01254,2011,1187
01254,2010,972
01255,2016,869
01255,2015,852
01255,2014,896
01255,2013,930
01255,2012,886
01255,2011,985
01255,2010,915
01256,2016,764
01256,2015,796
01256,2014,703
01256,2013,675
01256,2012,663
01256,2011,706
01256,2010,692
01257,2016,2164
01257,2015,2203
01257,2014,2140
01257,2013,2183
01257,2012,2072
01257,2011,2138
01257,2010,2121
01258,2016,359
01258,2015,334
01258,2014,334
01258,2013,304
01258,2012,321
01258,2011,262
01258,2010,374
01259,2016,556
01259,2015,563
01259,2014,540
01259,2013,613
01259,2012,564
01259,2011,516
01259,2010,635
01260,2016,545
01260,2015,485
01260,2014,246
01260,2013,240
01260,2012,157
01260,2011,73
01260,2010,240
01262,2016,1196
01262,2015,1239
01262,2014,1337
01262,2013,1257
01262,2012,1171
01262,2011,1040
01262,2010,1238
01264,2016,161
01264,2015,153
01264,2014,156
01264,2013,167
01264,2012,143
01264,2011,138
01264,2010,137
01266,2016,1380
01266,2015,1430
01266,2014,1491
01266,2013,1433
01266,2012,1600
01266,2011,1686
01266,2010,1463
01267,2016,7846
01267,2015,7884
01267,2014,7906
01267,2013,7985
01267,2012,7994
01267,2011,8035
01267,2010,7989
01270,2016,814
01270,2015,789
01270,2014,766
01270,2013,806
01270,2012,776
01270,2011,798
01270,2010,778
01301,2016,17730
01301,2015,17766
01301,2014,17731
01301,2013,17806
01301,2012,17843
01301,2011,17822
01301,2010,17700
01330,2016,1468
01330,2015,1432
01330,2014,1596
01330,2013,1540
01330,2012,1439
01330,2011,1574
01330,2010,1506
01331,2016,13205
01331,2015,13290
01331,2014,13264
01331,2013,13383
01331,2012,13520
01331,2011,13456
01331,2010,13263
01337,2016,2598
01337,2015,2593
01337,2014,2576
01337,2013,2609
01337,2012,2528
01337,2011,2569
01337,2010,2596
01338,2016,138
01338,2015,196
01338,2014,209
01338,2013,169
01338,2012,231
01338,2011,245
01338,2010,187
01339,2016,1461
01339,2015,1378
01339,2014,1514
01339,2013,1597
01339,2012,1586
01339,2011,1441
01339,2010,1438
01340,2016,1689
01340,2015,1686
01340,2014,1686
01340,2013,1784
01340,2012,1671
01340,2011,1734
01340,2010,1701
01341,2016,1716
01341,2015,1711
01341,2014,1583
01341,2013,1605
01341,2012,1776
01341,2011,1753
01341,2010,1833
01342,2016,1768
01342,2015,1616
01342,2014,1577
01342,2013,1506
01342,2012,1481
01342,2011,1234
01342,2010,1492
01343,2016,46
01343,2015,46
01343,2014,72
01343,2013,76
01343,2012,85
01343,2011,113
01343,2010,75
01344,2016,1582
01344,2015,1559
01344,2014,1557
01344,2013,1526
01344,2012,1471
01344,2011,1454
01344,2010,1498
01346,2016,465
01346,2015,496
01346,2014,466
01346,2013,448
01346,2012,426
01346,2011,395
01346,2010,533
01347,2016,133
01347,2015,143
01347,2014,128
01347,2013,93
01347,2012,102
01347,2011,74
01347,2010,166
01349,2016,1106
01349,2015,1078
01349,2014,888
01349,2013,844
01349,2012,847
01349,2011,980
01349,2010,1091
01350,2016,95
01350,2015,104
01350,2014,118
01350,2013,117
01350,2012,105
01350,2011,122
01350,2010,121
01351,2016,2312
01351,2015,2212
01351,2014,2167
01351,2013,2253
01351,2012,2367
01351,2011,2407
01351,2010,2270
01354,2016,1656
01354,2015,1641
01354,2014,1573
01354,2013,1532
01354,2012,1565
01354,2011,1428
01354,2010,1500
01355,2016,915
01355,2015,925
01355,2014,981
01355,2013,990
01355,2012,895
01355,2011,843
01355,2010,878
01360,2016,3006
01360,2015,3022
01360,2014,3031
01360,2013,3033
01360,2012,3043
01360,2011,3034
01360,2010,3032
01364,2016,7832
01364,2015,7880
01364,2014,7932
01364,2013,7960
01364,2012,7966
01364,2011,7942
01364,2010,7969
01366,2016,1202
01366,2015,1167
01366,2014,1355
01366,2013,1294
01366,2012,1301
01366,2011,1335
01366,2010,1277
01367,2016,686
01367,2015,666
01367,2014,569
01367,2013,590
01367,2012,530
01367,2011,450
01367,2010,522
01368,2016,1363
01368,2015,1336
01368,2014,1230
01368,2013,1161
01368,2012,1051
01368,2011,1058
01368,2010,1261
01370,2016,3879
01370,2015,3990
01370,2014,4143
01370,2013,4113
01370,2012,4127
01370,2011,4362
01370,2010,4084
01373,2016,4184
01373,2015,4355
01373,2014,4406
01373,2013,4441
01373,2012,4631
01373,2011,4770
01373,2010,4600
01375,2016,3673
01375,2015,3680
01375,2014,3683
01375,2013,3692
01375,2012,3690
01375,2011,3696
01375,2010,3684
01376,2016,5101
01376,2015,5275
01376,2014,5511
01376,2013,5513
01376,2012,5432
01376,2011,5329
01376,2010,5247
01378,2016,734
01378,2015,726
01378,2014,690
01378,2013,639
01378,2012,631
01378,2011,601
01378,2010,774
01379,2016,775
01379,2015,843
01379,2014,873
01379,2013,957
01379,2012,1004
01379,2011,1042
01379,2010,813
01420,2016,40441
01420,2015,40462
01420,2014,40419
01420,2013,40358
01420,2012,40327
01420,2011,40309
01420,2010,40337
01430,2016,6171
01430,2015,6160
01430,2014,6133
01430,2013,6119
01430,2012,6077
01430,2011,6033
01430,2010,6089
01431,2016,3196
01431,2015,3177
01431,2014,3147
01431,2013,3114
01431,2012,3066
01431,2011,3030
01431,2010,3074
01432,2016,7594
01432,2015,7489
01432,2014,7337
01432,2013,7061
01432,2012,7105
01432,2011,6945
01432,2010,7089
01434,2016,1716
01434,2015,1658
01434,2014,1656
01434,2013,1702
01434,2012,1564
01434,2011,1607
01434,2010,1795
01436,2016,3823
01436,2015,3897
01436,2014,3931
01436,2013,3838
01436,2012,3641
01436,2011,3320
01436,2010,3336
01438,2016,635
01438,2015,553
01438,2014,464
01438,2013,359
01438,2012,313
01438,2011,379
01438,2010,559
01440,2016,20334
01440,2015,20320
01440,2014,20293
01440,2013,20388
01440,2012,20393
01440,2011,20479
01440,2010,20347
01450,2016,11182
01450,2015,11120
01450,2014,10997
01450,2013,10842
01450,2012,10687
01450,2011,10478
01450,2010,10646
01451,2016,4629
01451,2015,4758
01451,2014,4841
01451,2013,4964
01451,2012,4915
01451,2011,4711
01451,2010,4747
01452,2016,4537
01452,2015,4474
01452,2014,4452
01452,2013,4398
01452,2012,4366
01452,2011,4341
01452,2010,4382
01453,2016,41336
01453,2015,41206
01453,2014,40978
01453,2013,41002
01453,2012,41113
01453,2011,41069
01453,2010,40883
01460,2016,9538
01460,2015,9359
01460,2014,9157
01460,2013,9038
01460,2012,8934
01460,2011,8810
01460,2010,8924
01462,2016,11087
01462,2015,11029
01462,2014,10797
01462,2013,10549
01462,2012,10356
01462,2011,10034
01462,2010,10086
01463,2016,12031
01463,2015,11953
01463,2014,11782
01463,2013,11645
01463,2012,11537
01463,2011,11407
01463,2010,11497
01464,2016,7433
01464,2015,7436
01464,2014,7404
01464,2013,7435
01464,2012,7352
01464,2011,7235
01464,2010,7211
01467,2016,560
01467,2015,472
01467,2014,440
01467,2013,398
01467,2012,401
01467,2011,590
01467,2010,316
01468,2016,3704
01468,2015,3717
01468,2014,3682
01468,2013,3710
01468,2012,3880
01468,2011,4055
01468,2010,4021
01469,2016,7430
01469,2015,7348
01469,2014,7328
01469,2013,7044
01469,2012,6822
01469,2011,6669
01469,2010,6801
01473,2016,7480
01473,2015,7414
01473,2014,7361
01473,2013,7320
01473,2012,7282
01473,2011,7250
01473,2010,7277
01474,2016,1939
01474,2015,1934
01474,2014,1855
01474,2013,1993
01474,2012,2159
01474,2011,2237
01474,2010,2125
01475,2016,10613
01475,2015,10542
01475,2014,10466
01475,2013,10386
01475,2012,10333
01475,2011,10250
01475,2010,10270
01501,2016,16239
01501,2015,16208
01501,2014,16136
01501,2013,16089
01501,2012,16080
01501,2011,16025
01501,2010,16075
01503,2016,3061
01503,2015,2957
01503,2014,2917
01503,2013,2886
01503,2012,2856
01503,2011,2819
01503,2010,2866
01504,2016,9068
01504,2015,9078
01504,2014,9055
01504,2013,9035
01504,2012,9030
01504,2011,9028
01504,2010,9026
01505,2016,4480
01505,2015,4432
01505,2014,4399
01505,2013,4366
01505,2012,4341
01505,2011,4320
01505,2010,4355
01506,2016,3386
01506,2015,3405
01506,2014,3396
01506,2013,3382
01506,2012,3378
01506,2011,3363
01506,2010,3390
01507,2016,13292
01507,2015,13215
01507,2014,13126
01507,2013,13034
01507,2012,12947
01507,2011,12827
01507,2010,12981
01510,2016,13759
01510,2015,13727
01510,2014,13675
01510,2013,13634
01510,2012,13618
01510,2011,13614
01510,2010,13606
01515,2016,2259
01515,2015,2198
01515,2014,2263
01515,2013,2253
01515,2012,2152
01515,2011,2058
01515,2010,2183
01516,2016,8689
01516,2015,8650
01516,2014,8624
01516,2013,8575
01516,2012,8466
01516,2011,8372
01516,2010,8500
01518,2016,3009
01518,2015,2951
01518,2014,2418
01518,2013,2689
01518,2012,3089
01518,2011,2972
01518,2010,2974
01519,2016,6548
01519,2015,6301
01519,2014,6573
01519,2013,6514
01519,2012,6386
01519,2011,6431
01519,2010,6595
01520,2016,14880
01520,2015,14929
01520,2014,14724
01520,2013,14354
01520,2012,14333
01520,2011,14156
01520,2010,13997
01521,2016,2374
01521,2015,2498
01521,2014,2491
01521,2013,2442
01521,2012,2477
01521,2011,2595
01521,2010,2481
01522,2016,3380
01522,2015,3089
01522,2014,3038
01522,2013,3145
01522,2012,2994
01522,2011,3041
01522,2010,3310
01523,2016,7811
01523,2015,7877
01523,2014,7847
01523,2013,7680
01523,2012,7395
01523,2011,7329
01523,2010,7582
01524,2016,6649
01524,2015,6827
01524,2014,7103
01524,2013,6940
01524,2012,7029
01524,2011,6841
01524,2010,6696
01525,2016,128
01525,2015,138
01525,2014,152
01525,2013,145
01525,2012,136
01525,2011,203
01525,2010,290
01527,2016,13431
01527,2015,13391
01527,2014,13350
01527,2013,13264
01527,2012,13257
01527,2011,13216
01527,2010,13246
01529,2016,3218
01529,2015,3208
01529,2014,3208
01529,2013,3197
01529,2012,3168
01529,2011,3154
01529,2010,3190
01531,2016,1106
01531,2015,1133
01531,2014,1109
01531,2013,1053
01531,2012,1084
01531,2011,1124
01531,2010,999
01532,2016,14846
01532,2015,14814
01532,2014,14644
01532,2013,14529
01532,2012,14407
01532,2011,14180
01532,2010,14155
01534,2016,6406
01534,2015,6378
01534,2014,6303
01534,2013,5299
01534,2012,5168
01534,2011,5142
01534,2010,5631
01535,2016,4761
01535,2015,4734
01535,2014,4715
01535,2013,4706
01535,2012,4681
01535,2011,4686
01535,2010,4680
01536,2016,7557
01536,2015,7634
01536,2014,7138
01536,2013,7042
01536,2012,7156
01536,2011,7063
01536,2010,6888
01537,2016,2671
01537,2015,2444
01537,2014,2392
01537,2013,2458
01537,2012,2334
01537,2011,2312
01537,2010,2248
01540,2016,10921
01540,2015,11112
01540,2014,11219
01540,2013,11148
01540,2012,11237
01540,2011,11377
01540,2010,11291
01541,2016,3451
01541,2015,3456
01541,2014,3432
01541,2013,3424
01541,2012,3423
01541,2011,3412
01541,2010,3413
01542,2016,2366
01542,2015,2110
01542,2014,1747
01542,2013,1782
01542,2012,1655
01542,2011,1744
01542,2010,2202
01543,2016,8402
01543,2015,8316
01543,2014,8188
01543,2013,8075
01543,2012,7967
01543,2011,7812
01543,2010,7973
01545,2016,36103
01545,2015,35963
01545,2014,35818
01545,2013,35575
01545,2012,35413
01545,2011,35146
01545,2010,35299
01550,2016,16824
01550,2015,16802
01550,2014,16775
01550,2013,16741
01550,2012,16775
01550,2011,16800
01550,2010,16719
01560,2016,4504
01560,2015,4558
01560,2014,4565
01560,2013,4531
01560,2012,4290
01560,2011,4073
01560,2010,4527
01561,2016,249
01561,2015,141
01561,2014,155
01561,2013,174
01561,2012,293
01561,2011,359
01561,2010,330
01562,2016,11801
01562,2015,11773
01562,2014,11746
01562,2013,11733
01562,2012,11713
01562,2011,11715
01562,2010,11688
01564,2016,7954
01564,2015,7896
01564,2014,7870
01564,2013,7839
01564,2012,7808
01564,2011,7768
01564,2010,7808
01566,2016,6442
01566,2015,6469
01566,2014,6945
01566,2013,6617
01566,2012,6141
01566,2011,6161
01566,2010,6294
01568,2016,7532
01568,2015,7468
01568,2014,7453
01568,2013,7431
01568,2012,7367
01568,2011,7281
01568,2010,7480
01569,2016,13881
01569,2015,13828
01569,2014,13703
01569,2013,13559
01569,2012,13422
01569,2011,13171
01569,2010,13569
01570,2016,16838
01570,2015,16827
01570,2014,16806
01570,2013,16782
01570,2012,16760
01570,2011,16752
01570,2010,16767
01571,2016,11608
01571,2015,11515
01571,2014,11633
01571,2013,11445
01571,2012,11401
01571,2011,11276
01571,2010,11390
01581,2016,18706
01581,2015,18611
01581,2014,18481
01581,2013,18371
01581,2012,18345
01581,2011,18285
01581,2010,18272
01583,2016,7602
01583,2015,7442
01583,2014,7687
01583,2013,7698
01583,2012,7627
01583,2011,7600
01583,2010,7591
01585,2016,4606
01585,2015,4664
01585,2014,4705
01585,2013,4646
01585,2012,4481
01585,2011,4448
01585,2010,4554
01588,2016,9731
01588,2015,9668
01588,2014,9569
01588,2013,10350
01588,2012,10411
01588,2011,10262
01588,2010,9733
01590,2016,9184
01590,2015,9080
01590,2014,9014
01590,2013,8943
01590,2012,8836
01590,2011,8808
01590,2010,8875
01602,2016,23812
01602,2015,23709
01602,2014,24228
01602,2013,23707
01602,2012,23185
01602,2011,22353
01602,2010,22819
01603,2016,20505
01603,2015,20053
01603,2014,20380
01603,2013,19385
01603,2012,19123
01603,2011,18858
01603,2010,19916
01604,2016,35866
01604,2015,35441
01604,2014,34628
01604,2013,34720
01604,2012,35844
01604,2011,35564
01604,2010,34677
01605,2016,28696
01605,2015,28242
01605,2014,27387
01605,2013,27279
01605,2012,26247
01605,2011,25895
01605,2010,26221
01606,2016,19258
01606,2015,19209
01606,2014,19043
01606,2013,19495
01606,2012,19899
01606,2011,20283
01606,2010,19077
01607,2016,8636
01607,2015,9288
01607,2014,8991
01607,2013,8957
01607,2012,8265
01607,2011,8425
01607,2010,8351
01608,2016,3511
01608,2015,3275
01608,2014,3351
01608,2013,3558
01608,2012,3767
01608,2011,3961
01608,2010,3888
01609,2016,19982
01609,2015,20916
01609,2014,20948
01609,2013,21178
01609,2012,21571
01609,2011,21346
01609,2010,22421
01610,2016,23919
01610,2015,23912
01610,2014,23885
01610,2013,23964
01610,2012,23826
01610,2011,24114
01610,2010,23945
01611,2016,2466
01611,2015,2548
01611,2014,2458
01611,2013,2481
01611,2012,2446
01611,2011,2362
01611,2010,2242
01612,2016,4889
01612,2015,4895
01612,2014,4879
01612,2013,4856
01612,2012,4846
01612,2011,4767
01612,2010,4845
01701,2016,32061
01701,2015,31949
01701,2014,31780
01701,2013,31435
01701,2012,31144
01701,2011,30895
01701,2010,31217
01702,2016,38781
01702,2015,38573
01702,2014,38180
01702,2013,38020
01702,2012,37700
01702,2011,36996
01702,2010,37206
01718,2016,526
01718,2015,415
01718,2014,303
01718,2013,343
01718,2012,367
01718,2011,563
01718,2010,469
01719,2016,5287
01719,2015,5137
01719,2014,5102
01719,2013,5048
01719,2012,5017
01719,2011,4957
01719,2010,4996
01720,2016,22638
01720,2015,22436
01720,2014,22197
01720,2013,21804
01720,2012,21382
01720,2011,20897
01720,2010,21361
01721,2016,17420
01721,2015,17159
01721,2014,16985
01721,2013,16792
01721,2012,16587
01721,2011,16305
01721,2010,16593
01730,2016,14018
01730,2015,13847
01730,2014,13709
01730,2013,13649
01730,2012,13515
01730,2011,13297
01730,2010,13221
01731,2016,1957
01731,2015,2082
01731,2014,1893
01731,2013,1717
01731,2012,1865
01731,2011,1883
01731,2010,1396
01740,2016,5113
01740,2015,5067
01740,2014,5019
01740,2013,4967
01740,2012,4905
01740,2011,4827
01740,2010,4897
01741,2016,5125
01741,2015,5074
01741,2014,4967
01741,2013,4918
01741,2012,4870
01741,2011,4814
01741,2010,4852
01742,2016,19448
01742,2015,19345
01742,2014,18948
01742,2013,18586
01742,2012,18309
01742,2011,17719
01742,2010,17726
01745,2016,482
01745,2015,373
01745,2014,309
01745,2013,305
01745,2012,365
01745,2011,378
01745,2010,397
01746,2016,14324
01746,2015,14197
01746,2014,14008
01746,2013,13811
01746,2012,13668
01746,2011,13512
01746,2010,13547
01747,2016,5942
01747,2015,5942
01747,2014,5934
01747,2013,5928
01747,2012,5911
01747,2011,5909
01747,2010,5911
01748,2016,16257
01748,2015,15925
01748,2014,15604
01748,2013,15271
01748,2012,14982
01748,2011,14691
01748,2010,14925
01749,2016,19680
01749,2015,19602
01749,2014,19464
01749,2013,19263
01749,2012,19077
01749,2011,18845
01749,2010,19063
01752,2016,39545
01752,2015,39425
01752,2014,39141
01752,2013,38842
01752,2012,38491
01752,2011,38087
01752,2010,38499
01754,2016,10526
01754,2015,10459
01754,2014,10314
01754,2013,10211
01754,2012,10151
01754,2011,10083
01754,2010,10106
01756,2016,5963
01756,2015,5938
01756,2014,5895
01756,2013,5851
01756,2012,5827
01756,2011,5787
01756,2010,5839
01757,2016,28600
01757,2015,28543
01757,2014,28391
01757,2013,28252
01757,2012,28120
01757,2011,28008
01757,2010,28061
01760,2016,35133
01760,2015,34683
01760,2014,34043
01760,2013,33353
01760,2012,32821
01760,2011,32559
01760,2010,32786
01770,2016,4255
01770,2015,4245
01770,2014,4200
01770,2013,4169
01770,2012,4128
01770,2011,4102
01770,2010,4119
01772,2016,9486
01772,2015,9536
01772,2014,9560
01772,2013,9502
01772,2012,9380
01772,2011,9293
01772,2010,9370
01773,2016,4793
01773,2015,5262
01773,2014,5367
01773,2013,4836
01773,2012,4672
01773,2011,4701
01773,2010,5112
01775,2016,7027
01775,2015,6957
01775,2014,6841
01775,2013,6737
01775,2012,6618
01775,2011,6488
01775,2010,6590
01776,2016,18594
01776,2015,18397
01776,2014,18197
01776,2013,17922
01776,2012,17712
01776,2011,17482
01776,2010,17659
01778,2016,13697
01778,2015,13562
01778,2014,13421
01778,2013,13280
01778,2012,13136
01778,2011,13062
01778,2010,13109
01801,2016,39775
01801,2015,39609
01801,2014,39315
01801,2013,38961
01801,2012,38732
01801,2011,38252
01801,2010,38903
01803,2016,25698
01803,2015,25467
01803,2014,25190
01803,2013,24700
01803,2012,24372
01803,2011,23998
01803,2010,24487
01810,2016,34963
01810,2015,34616
01810,2014,34251
01810,2013,33746
01810,2012,33385
01810,2011,32945
01810,2010,33201
01821,2016,31780
01821,2015,31607
01821,2014,31157
01821,2013,30591
01821,2012,30569
01821,2011,30168
01821,2010,30310
01824,2016,25803
01824,2015,25669
01824,2014,25582
01824,2013,24673
01824,2012,24603
01824,2011,24934
01824,2010,24911
01826,2016,30855
01826,2015,30633
01826,2014,30315
01826,2013,29968
01826,2012,29555
01826,2011,29213
01826,2010,29422
01827,2016,3310
01827,2015,3343
01827,2014,3299
01827,2013,3255
01827,2012,3190
01827,2011,3128
01827,2010,3179
01830,2016,25882
01830,2015,26499
01830,2014,26415
01830,2013,25687
01830,2012,25229
01830,2011,25062
01830,2010,25137
01832,2016,23305
01832,2015,22397
01832,2014,22137
01832,2013,22121
01832,2012,22324
01832,2011,21934
01832,2010,22060
01833,2016,8514
01833,2015,8441
01833,2014,8379
01833,2013,8295
01833,2012,8203
01833,2011,8083
01833,2010,8183
01834,2016,6681
01834,2015,6646
01834,2014,6805
01834,2013,6675
01834,2012,6530
01834,2011,6401
01834,2010,6459
01835,2016,13153
01835,2015,13183
01835,2014,13217
01835,2013,13527
01835,2012,13400
01835,2011,13548
01835,2010,13682
01840,2016,5524
01840,2015,5165
01840,2014,4799
01840,2013,4547
01840,2012,4493
01840,2011,4432
01840,2010,4733
01841,2016,47836
01841,2015,48242
01841,2014,47125
01841,2013,47676
01841,2012,47547
01841,2011,47741
01841,2010,47225
01843,2016,25963
01843,2015,25397
01843,2014,25440
01843,2013,24597
01843,2012,24291
01843,2011,23686
01843,2010,24425
01844,2016,49057
01844,2015,48607
01844,2014,48159
01844,2013,47690
01844,2012,47238
01844,2011,46687
01844,2010,47249
01845,2016,29705
01845,2015,29271
01845,2014,28963
01845,2013,28677
01845,2012,28114
01845,2011,28156
01845,2010,28352
01850,2016,16394
01850,2015,16006
01850,2014,16198
01850,2013,15496
01850,2012,15924
01850,2011,16170
01850,2010,15237
01851,2016,30026
01851,2015,30022
01851,2014,30379
01851,2013,29791
01851,2012,29404
01851,2011,29726
01851,2010,30190
01852,2016,34332
01852,2015,33822
01852,2014,32735
01852,2013,33106
01852,2012,33316
01852,2011,32664
01852,2010,33508
01854,2016,29204
01854,2015,29557
01854,2014,29214
01854,2013,29073
01854,2012,28113
